Rxns,L-arabinose,L-arabinose.1,L-arabinose.2,D-fructose,D-fructose.1,D-fructose.2,D-galactose,D-galactose.1,D-galactose.2,D-galacturonic acid,D-galacturonic acid.1,D-galacturonic acid.2,D-glucose,D-glucose.1,D-glucose.2,D-glucuronic acid,D-glucuronic acid.1,D-glucuronic acid.2,D-mannose,D-mannose.1,D-mannose.2,L-rhamnose,L-rhamnose.1,L-rhamnose.2,D-xylose,D-xylose.1,D-xylose.2,Kruskal-Wallis p-value
EX_met__L_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005829715744882,0.0005829715744876,0.0005829715744876,0.0003836874373168,0.0003836616854231,0.0003836692919028,0.001094597241280264
EX_mmet_e,0.0001,0.0001,0.0001,0.0,0.0,0.0,0.0001,0.0001,0.0001,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0001,0.0,0.0001,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.008042439365702113
EX_mnl_e,8.35900013860027e-05,8.35900013860027e-05,8.35900013860027e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0010502997311105304
EX_na1_e_b,0.0,0.0,0.0,0.0001,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0001,0.0,0.0001,0.0,0.0,0.0,8.75549201164905e-05,8.75549201164837e-05,8.75549201164837e-05,0.0,0.0,0.0,0.014352342377159766
EX_nadp_e,2.10532930298753e-06,2.10532930298753e-06,2.10532930298753e-06,3.33966804334127e-06,3.33966804334127e-06,3.33965467358819e-06,3.33960219335231e-06,3.33965818481668e-06,3.33965818481668e-06,1.93868924991553e-06,1.93859475589842e-06,1.93859821619679e-06,3.33959684301189e-06,3.33959684301189e-06,3.33959684301189e-06,2.77692153343085e-06,2.77694334378901e-06,2.77692153343085e-06,3.33971415927943e-06,3.33960217635232e-06,3.33960217639019e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0014757000262690975
EX_nh4_e,1.27595715332577e-05,1.27595715332577e-05,1.27595715332577e-05,0.0,0.0,0.0,2.02400132930443e-05,2.02403526352526e-05,2.02403526352526e-05,1.17496318176698e-05,0.0,1.17490800981624e-05,2.02399808667387e-05,2.02399808667387e-05,2.02399808667387e-05,0.0,1.68299596593273e-05,0.0,2.02406918744208e-05,2.02400131900141e-05,2.02400131902436e-05,3.12264397725742e-06,3.12264397725569e-06,3.12264397725569e-06,2.10555595792005e-06,2.10540021953498e-06,2.10544622084571e-06,0.004295128665467908
EX_nmn_e,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,0.0,0.0,0.0,0.0,0.0,0.0,0.0003,0.0003,0.0003,1.89251150136813e-05,1.89251150136709e-05,1.89251150136709e-05,1.27609451995155e-05,1.2760001330515e-05,1.27602801263376e-05,0.001078773158599193
EX_no2_e,0.0,0.0,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0,0.0,0.0001,0.0001,0.0001,0.0006,0.0006,0.0006,0.0003,0.0003,0.0003,0.0010502997311105326
EX_no3_e_r,0.0,0.0,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0010502997311105284
EX_o2_e_b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0010502997311105284
EX_ocdcya_e,0.0091069488078303,0.0091069488078303,0.0091069488078303,0.0135497238603587,0.0135497238603587,0.0133699164716882,0.0132697288384121,0.0132699290254303,0.0132699290254303,0.0081610263959164,0.0082606885502163,0.0081607009218662,0.0024924800202429,0.0024924800202429,0.0024924800202429,0.0001,0.0001,0.0001,0.0133701291516618,0.0133697287776321,0.0132697287777671,0.0,0.0,0.0,0.0,0.0,0.0,0.001241017755130345
EX_orn__L_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005540117598775,0.0005540117598775,0.0005540117598775,0.0,0.0,0.0,0.0,0.0,0.0,0.0135512885241449,0.0135512885241388,0.0135512885241388,0.0091576271282241,0.0092570703147306,0.009157234783821,0.0010835200967432793
EX_pacald_e,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0002,0.0002,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0010502997311105304
