Rxns,L-arabinose,D-fructose,D-galactose,D-galacturonic acid,D-glucose,D-glucuronic acid,D-mannose,L-rhamnose,D-xylose,averageFlux,log2FC_L-arabinose,log2FC_D-fructose,log2FC_D-galactose,log2FC_D-galacturonic acid,log2FC_D-glucose,log2FC_D-glucuronic acid,log2FC_D-mannose,log2FC_L-rhamnose,log2FC_D-xylose
EX_na1_e_f,0.0,5.31730584107424e-05,3.33333333333333e-05,0.0,0.0,0.0,0.0,0.0,0.0,9.6118213048973e-06,,2.467813717389642,1.7940838617400647,,,,,,
EX_nadp_e,2.10532930298753e-06,3.33966358675691e-06,3.33963952099522e-06,1.93862740733691e-06,3.33959684301189e-06,2.77692880355024e-06,3.33963950400731e-06,0.0,0.0,2.24215832984956e-06,-0.09084224889680989,0.5748146259420132,0.5748042297810709,-0.20985260487087862,0.5747857931480336,0.3086020314633936,0.5748042224424423,,
EX_nh4_e,1.27595715332577e-05,0.0,2.02402395211831e-05,7.83290397194407e-06,2.02399808667387e-05,5.60998655310912e-06,2.02402394182261e-05,3.12264397725627e-06,2.10546746610025e-06,1.02390037008684e-05,0.317504542449316,,0.9831510211271998,-0.3864561649618597,0.9831325844941642,-0.8680061238557146,0.9831510137885734,-1.7132353442125368,-2.2818628536102614
EX_nmn_e,0.0003,0.0003,0.0003,0.0003,0.0,0.0,0.0003,1.89251150136744e-05,1.2760408885456e-05,0.0001701872804332,0.8178392847411797,0.8178392847411797,0.8178392847411797,0.8178392847411797,,,0.8178392847411797,-3.168749242933558,-3.7373767523312926
EX_no2_e,0.0,0.0001,0.0001,0.0001,0.0001,0.0,0.0001,0.0006,0.0003,0.0001555555555555,,-0.6374299206147764,-0.6374299206147764,-0.6374299206147764,-0.6374299206147764,,-0.6374299206147764,1.9475325801063796,0.9475325801063795
EX_no3_e_r,0.0,0.0001,0.0001,0.0001,0.0001,0.0,0.0001,0.0001,0.0001,7.77777777777778e-05,,0.3625700793847081,0.3625700793847081,0.3625700793847081,0.3625700793847081,,0.3625700793847081,0.3625700793847081,0.3625700793847081
EX_o2_e_b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,2.22222222222222e-05,,,,,,,,2.169925001442314,2.169925001442314
EX_ocdcya_e,0.0091069488078303,0.0134897880641352,0.0132698622964243,0.0081941386226663,0.0024924800202429,0.0001,0.0133365289023537,0.0,0.0,0.006665527412628,0.45024874075309707,1.01707674372891,0.9933624609102376,0.2978732658476176,-1.419137093670885,-6.058647128563057,1.000592286430888,,
EX_orn__L_e,0.0,0.0,0.0,0.0,0.0005540117598775,0.0,0.0,0.0135512885241408,0.0091906440755919,0.0025884382621789,,,,,-2.2240934028826067,,,2.3882762232895134,1.8280840600372399
EX_pacald_e,0.0002,0.0002,0.0002,0.0002,0.0001,0.0001,0.0002,0.0,0.0,0.0001333333333333,0.5849625007215169,0.5849625007215169,0.5849625007215169,0.5849625007215169,-0.41503749927848316,-0.41503749927848316,0.5849625007215169,,
EX_pala_e,0.0002169127160653,0.0005440865513628,0.0005440840718601,0.0001997373692407,0.0003440796747345,0.0002861078161233,0.0005440840701098,0.0002,0.0002,0.0003421213632774,-0.6573935633975869,0.6693279746127907,0.6693213999705927,-0.7764039193716349,0.00823447864755643,-0.2579492830371316,0.6693213953294915,-0.774508193939385,-0.774508193939385
EX_pap_e,0.0002847511047172,0.0004516979336027,0.0004516946786477,0.000262204252366,0.0004516889063427,0.0003755866331266,0.00045169467635,0.0005217269552324,0.0002169269510527,0.000385330232382,-0.43639394293184514,0.22926293190674024,0.2292525357459279,-0.5554042989063037,0.2292340991129483,-0.036949662571797444,0.22925252840716445,0.4371995907695304,-0.828886077040952
EX_pc_SC_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004223454833884,0.000284769791627,7.85683638906215e-05,,,,,,,,2.426403199640775,1.8577756902429117
EX_phe__L_e,9.78233817547682e-05,0.0001551762878691,0.0001551751696622,9.00776371085177e-05,0.000155173186645,0.0001290290151144,0.0001551751688727,0.0,0.0,0.000104181094114,-0.09084224889680273,0.5748146259412474,0.5748042297822464,-0.20985260486886143,0.5747857931511364,0.30860203146584614,0.5748042224421048,,
EX_pheac_e,9.78233817547682e-05,0.0001551762878691,0.0001551751696622,9.00776371085177e-05,0.000155173186645,0.0001290290151144,0.0001551751688727,0.000145092548438,9.7829801455077e-05,0.0001311724663244,-0.42321367909691965,0.24244319574113082,0.24243279958212965,-0.5422240350689784,0.24241436295101937,-0.02376939873427077,0.24243279224198783,0.1455085046588675,-0.4231190047384361
EX_pi_e_b,0.0001603953052574,0.0001958044907716,0.0001958038004002,0.000155613149867,9.58025761025634e-05,7.9661391940229e-05,0.0001958037999129,0.000145092548438,9.7829801455077e-05,0.0001468674293494,0.12711742872454618,0.41489936724528953,0.41489428055321687,0.0834494921054282,-0.6163781310211249,-0.8825618927057679,0.4148942769627589,-0.017541057873556278,-0.5861685672708598
EX_pi_e_f,0.0001409932654424,0.0002236562583858,0.000223654646709,0.0001298292900065,0.0002236517885774,0.0001859700804801,0.0002236546455713,0.0002895788777313,0.0002603992687244,0.0002112653468476,-0.583429892412648,0.08222698242691226,0.08221658626576141,-0.7024402483857355,0.08219814963279456,-0.1839856120520813,0.0822165789269731,0.4549002279549458,0.3016692508013512
EX_pnto__R_e,9.78233817547682e-05,0.0001551762878691,0.0001551751696622,9.00776371085177e-05,0.000155173186645,0.0001290290151144,0.0001551751688727,0.0002091225209011,0.0001410025181842,0.0001430838762346,-0.5486098628906332,0.1170470119474173,0.1170366157884161,-0.6676202188626918,0.11701817915730597,-0.14916558252798431,0.11703660844827454,0.5474873300350465,-0.02114017936358237
EX_pro__L_e,0.0001409932654424,0.0002236562583858,0.000223654646709,0.0001298292900065,0.0002236517885774,0.0001859700804801,0.0002236546455713,0.000145092548438,9.7829801455077e-05,0.0001771480361184,-0.329329217882157,0.33632765695740313,0.33631726079625257,-0.4483395738552445,0.33629882416328555,0.07011506247840966,0.33631725345746405,-0.2879820432966442,-0.8566095526939477
EX_ptd1ino_SC_e,9.78233817547682e-05,0.0001551762878691,0.0001551751696622,9.00776371085177e-05,0.000155173186645,0.0001290290151144,0.0001551751688727,0.0002091225209011,0.0001410025181842,0.0001430838762346,-0.5486098628906332,0.1170470119474173,0.1170366157884161,-0.6676202188626918,0.11701817915730597,-0.14916558252798431,0.11703660844827454,0.5474873300350465,-0.02114017936358237
EX_ptrc_e,0.0001409932654424,0.0002236562583858,0.000223654646709,0.0001298292900065,0.0002236517885774,0.0001859700804801,0.0002236546455713,0.000145092548438,9.7829801455077e-05,0.0001771480361184,-0.329329217882157,0.33632765695740313,0.33631726079625257,-0.4483395738552445,0.33629882416328555,0.07011506247840966,0.33631725345746405,-0.2879820432966442,-0.8566095526939477
EX_pyr_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002091225209011,0.0001410025181842,3.8902782120599e-05,,,,,,,,2.4264031996411033,1.8577756902424742
EX_ribflv_e,0.0010343420987756,0.0014062507588821,0.0014062435077954,0.000984114312459,0.0012062306487899,0.0009366970634454,0.0014062435026767,0.0,0.0,0.0009311246547582,0.15166719487661193,0.5948076475646416,0.5948002085401809,0.07985158323980708,0.37345957051181444,0.008608220101379982,0.5948002032887977,,
EX_rmn_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011343837277403,0.0001260426364155,,,,,,,,,3.1699250014433296
EX_rmn_e_r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014408620929046,0.0,0.0001600957881005,,,,,,,,3.1699250014424125,
EX_sbt__D_e,0.00066205912604,0.0011915889757372,0.0011915825509081,0.0006175547714738,0.0008915711571798,0.0007413558411902,0.0011915825463728,0.0,0.0,0.0007208105521002,-0.12266006670969087,0.7251946449921371,0.7251868662242411,-0.22305303496890572,0.30672981414179984,0.04054605245716645,0.725186860733178,,
EX_sbt__L_e,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0011336513163523,0.0006620960114043,0.0001995274808618,,,,,,,,2.5063176032935983,1.7304529771880701
EX_ser__L_e,2.23292501832011e-05,1.51802890307132e-05,3.54204191620705e-05,1.66448467325664e-05,3.54199665167928e-05,1.82323902056102e-05,3.54204189818958e-05,-0.0,-0.0,1.98497312014278e-05,0.1698153352411709,-0.386920211256458,0.8354618139190495,-0.25404388493843644,0.835443377286014,-0.12261576470718628,0.8354618065804252,,
EX_so3_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.31189512739301e-05,2.23307155495481e-05,6.16107409149758e-06,,,,,,,,2.426403199641113,1.8577756902433893
EX_so4_e_b,3.16225586127117e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.51361762363463e-06,3.169925001442314,,,,,,,,
EX_so4_e_f,0.0,0.0001,0.0001,6.66666666666667e-05,0.0001,0.0,3.33333333333333e-05,1.67952169966021e-05,6.41659650816921e-07,4.63818751830466e-05,,1.1083669466888184,1.1083669466888184,0.5234044459676628,1.1083669466888184,,-0.47659555403233916,-1.4655107126797589,-6.175609072212984
EX_spmd_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.66666666666667e-05,7.40740740740741e-06,,,,,,,,,3.1699250014423126
EX_sprm_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,2.22222222222222e-05,,,,,,,,2.169925001442314,2.169925001442314
EX_sucr_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,2.22222222222222e-05,,,,,,,,2.169925001442314,2.169925001442314
EX_thm_e,0.0001,0.0001,0.0001,0.0,0.0001,0.0001,0.0001,0.0,0.0,6.66666666666667e-05,0.5849625007211555,0.5849625007211555,0.5849625007211555,,0.5849625007211555,0.5849625007211555,0.5849625007211555,,
EX_thmmp_e,0.0001,0.0001,0.0001,0.0,0.0001,0.0001,0.0001,0.0,0.0,6.66666666666667e-05,0.5849625007211555,0.5849625007211555,0.5849625007211555,,0.5849625007211555,0.5849625007211555,0.5849625007211555,,
EX_thmpp_e,0.0001382787145997,0.0,6.07207185635495e-05,2.34987119158322e-05,6.07199426002162e-05,0.0001,6.07207182546784e-05,0.0001,0.0,6.04376451037833e-05,1.1940597444353163,,0.006741415241130905,-1.3628657708479335,0.006722978608093126,0.7264806465500897,0.006741407902502347,0.7264806465500897,
EX_thr__L_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.67753450410231e-05,3.87774489303326e-05,1.06169771079284e-05,,,,,,,,2.4188915117591154,1.8688448384359924
EX_tre_e,0.0001382787145997,9.99999999999963e-05,0.0001607207185635,0.0001234987119158,0.0001607199426002,0.0001,0.0001607207182546,0.0,0.0,0.0001048820895482,0.39881076435636004,-0.06876833352891958,0.6157875857898729,0.23572766113632077,0.6157806204084506,-0.06876833352886633,0.6157875830170598,,
EX_trp__L_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000156775345041,0.0001387774489303,3.28391993301506e-05,,,,,,,,2.2552078372123536,2.0792822942322804
EX_ttdca_e,0.0,0.0001,0.0001,0.0001,0.0001,0.0,0.0001,0.0,0.0,5.55555555555556e-05,,0.847996906554949,0.847996906554949,0.847996906554949,0.847996906554949,,0.847996906554949,,
EX_tym_e,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,3.33333333333333e-05,1.5849625007211576,,,,,,,1.5849625007211576,1.5849625007211576
EX_urea_e,6.47272757949126e-05,8.54181810569632e-05,8.54197273429236e-05,0.0001754382935548,8.54224695111251e-05,0.0001215753119254,8.54197284344395e-05,-0.0,-0.0,7.81578875134039e-05,-0.2720176882058853,0.1281517027216343,0.12817781892860292,1.1665003053176455,0.12822413198871063,0.6373869139651858,0.12817783736374205,,
EX_uri_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001993622389966,0.000164718398466,4.04534041625244e-05,,,,,,,,2.30105916020963,2.0256686920591185
EX_val__L_e,0.0,0.0969948514978604,0.0855856127217526,0.0,0.152032717795383,0.132859851627016,0.0558879079697853,0.0,0.0,0.0581512157346442,,0.7380988172252532,0.5575589406711032,,1.3865005696803219,1.1920239496442122,-0.05727318145282203,,
EX_xtsn_e,0.0,0.0,6.66666666666667e-05,0.0001333333333333,0.0,6.66666666666667e-05,0.0002,0.0,0.0,5.18518518518519e-05,,,0.3625700793847076,1.3625700793843463,,0.3625700793847076,1.9475325801058634,,
EX_xyl__D_e,0.0,6.66666666666667e-05,0.0,0.0,0.0,3.33333333333333e-05,3.33333333333333e-05,6.66666666666667e-05,0.0,2.22222222222222e-05,,1.5849625007211583,,,,0.5849625007211562,0.5849625007211562,1.5849625007211583,
EX_xylt_e,0.200749246464754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0223054718294171,3.169925001442313,,,,,,,,
EX_zymst_e,0.200749246464754,0.0,0.0,0.0,0.0,0.0,0.0,0.0644059700776297,0.0,0.0294616907269316,2.7684824421944456,,,,,,,1.1283541992738195,
EX_zymstest_SC_e,0.0,0.0979856686083034,0.0843380762307204,0.0860286900743907,0.150751864339533,0.131694801256604,0.0908683627391719,0.0644059700776297,0.0,0.0784526037029281,,0.3207494274853904,0.10436278533424834,0.1329965420952952,0.9422826103682439,0.7473051617405397,0.2119567562136119,-0.2846269040816868,
FA100tp,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0001,0.0,0.0001,7.77777777777778e-05,0.3625700793847081,0.3625700793847081,0.3625700793847081,0.3625700793847081,0.3625700793847081,,0.3625700793847081,,0.3625700793847081
FA120ACPHi_b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,1.11111111111111e-05,,,,,,,,3.169925001442314,
FA120ACPHi_f,4.21065860597506e-06,6.67932717351381e-06,6.67927904199044e-06,3.87725481467383e-06,6.67919368602379e-06,5.55385760710047e-06,6.67927900801463e-06,0.0,4.21093493220049e-06,4.9521983188325e-06,-0.23402318212691156,0.4316336927119093,0.4316232965509693,-0.3530335381009765,0.43160485991793424,0.16542109823328963,0.43162328921234283,,-0.23392850777022792
FA120ACPtm,2.10532930298753e-06,3.33966358675691e-06,3.33963952099522e-06,1.93862740733691e-06,3.33959684301189e-06,2.77692880355024e-06,3.33963950400731e-06,6.24528795451254e-06,2.10546746610025e-06,3.17002004325098e-06,-0.5904460535462058,0.07521082129261718,0.07520042513167478,-0.7094564095202744,0.0751819884986376,-0.1910017731860023,0.07520041779304644,0.978276130208206,-0.590351379189519
FA120tp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.12264397725627e-06,0.0,3.46960441917363e-07,,,,,,,,3.169925001442314,
FA141COAabcp,1.27595715332577e-05,2.02403853742843e-05,2.02402395211831e-05,1.17492570141631e-05,2.02399808667387e-05,1.68298715366681e-05,2.02402394182261e-05,0.0,1.2760408885456e-05,1.50066615722197e-05,-0.23402318212691833,0.431633692711911,0.4316232965509653,-0.35303353810097937,0.4316048599179297,0.1654210982332899,0.43162328921233883,,-0.23392850777023166
FA141tp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.89251150136744e-05,0.0,2.10279055707493e-06,,,,,,,,3.1699250014423144,
FA160ACPtm,0.0006086315621363,0.0009654663823533,0.0009654594251604,0.0005604395595755,0.0009654470873434,0.000802784872299,0.0009654594202493,0.0,0.0006086715038362,0.0007158177569948,-0.23402318212697637,0.4316336927119804,0.4316232965510755,-0.35303353810102417,0.4316048599180368,0.1654210982333279,0.43162328921237275,,-0.2339285077701925
FA160COAabcp,0.0006086315621363,0.0009654663823533,0.0009654594251604,0.0005604395595755,0.0009654470873434,0.000802784872299,0.0009654594202493,0.0009027279861522,0.0006086715038362,0.0008161208665673,-0.42321367909609664,0.24244319574286036,0.24243279958195527,-0.5422240350701442,0.24241436294891663,-0.023769398735792275,0.24243279224325243,0.14550850465843337,-0.42311900473931274
FA160tp,0.0001218539081426,0.0002266290136577,0.0001932942874272,0.0001122054044852,0.0001932918172773,0.0002273919398418,0.000193294286444,0.0009027279861522,0.0001218619048561,0.0002547278386982,-1.0638041150560495,-0.16862406680305733,-0.3981576363787715,-1.1828144710307207,-0.3981760730114784,-0.1637755202773611,-0.398157643717104,1.825334696668155,-1.0637094406992893
FA161ACPHi_b,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001807348483805,0.0001004962222739,0.0001090256745171,-0.12466791607386354,-0.12466791607386354,-0.12466791607386354,-0.12466791607386354,-0.12466791607386354,-0.12466791607386354,-0.12466791607386354,0.7292067901202182,-0.1175266456064333
FA161ACPHi_f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,1.11111111111111e-05,,,,,,,,3.169925001442314,
FA161COAabcp,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0001,0.0,0.0001,7.77777777777778e-05,0.3625700793847081,0.3625700793847081,0.3625700793847081,0.3625700793847081,0.3625700793847081,,0.3625700793847081,,0.3625700793847081
FA161tp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,1.11111111111111e-05,,,,,,,,3.169925001442314,
FA180ACPH_b,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0001,0.0,0.0001,7.77777777777778e-05,0.3625700793847081,0.3625700793847081,0.3625700793847081,0.3625700793847081,0.3625700793847081,,0.3625700793847081,,0.3625700793847081
FA180ACPH_f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,1.11111111111111e-05,,,,,,,,3.169925001442314,
FA180COAabcp,0.0001218539081426,0.0001932956803244,0.0001932942874272,0.0001122054044852,0.0001932918172773,0.0001607252731751,0.000193294286444,0.0,0.0001218619048561,0.0001433136180146,-0.23402318212606102,0.43163369271278645,0.4316232965512173,-0.353033538100732,0.43160485991851044,0.1654210982335564,0.4316232892128846,,-0.23392850776930058
FA181ACPH_b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001807348483805,0.0,2.00816498200656e-05,,,,,,,,3.169925001441591,
FA182ACPH_f,0.0,3.33333333333333e-05,0.0,0.0,0.0,6.66666666666667e-05,0.0,0.0,0.0,1.11111111111111e-05,,1.584962500721156,,,,2.5849625007211583,,,
FA240tp,0.00066205912604,0.0011915889757372,0.0011915825509081,0.0006175547714738,0.0008915711571798,0.0007413558411902,0.0011915825463728,0.0,0.0006620960114043,0.0007943767755896,-0.26286338031232886,0.584991331389499,0.584983552621603,-0.3632563485715437,0.16652650053916196,-0.09965726114547152,0.58498354713054,,-0.26278300554253664
FA260tp,0.00066205912604,0.0011915889757372,0.0011915825509081,0.0006175547714738,0.0008915711571798,0.0007413558411902,0.0011915825463728,0.0011336513163523,0.0006620960114043,0.000920338032962,-0.4752037845933986,0.37265092710842934,0.3726431483405334,-0.5755967528526131,-0.04581390374190783,-0.3119976654265411,0.37264314284947025,0.3007412162819217,-0.47512340982360646
FA80tp,0.000107818379456,0.0001710312564127,0.0001710300239539,9.92812217696783e-05,0.0001710278383239,0.0001422124144848,0.000171030023084,0.0011336513163523,0.0001078254550821,0.0002527675476577,-1.2292081198591707,-0.5635512450199921,-0.5635616411817383,-1.3482184758328613,-0.5635800778143083,-0.8297638394990546,-0.5635616485196335,2.1650938148480408,-1.229113445502158
FAA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001599172218655,0.0,1.77685802072832e-05,,,,,,,,3.169925001441872,
FACOAE1819Z,0.0,3.33333333333333e-05,0.0,0.0,0.0,6.66666666666667e-05,0.0,0.0,0.0,1.11111111111111e-05,,1.584962500721156,,,,2.5849625007211583,,,
FACOAE1839Z12Z15Z,0.0001,0.0001,0.0001,0.0001,0.0,0.0,0.0001,0.0,0.0001,6.66666666666667e-05,0.5849625007211555,0.5849625007211555,0.5849625007211555,0.5849625007211555,,,0.5849625007211555,,0.5849625007211555
FACOAL100p_b,0.0001,0.0001,0.0001,0.0001,0.0,0.0,0.0001,0.0001,0.0001,7.77777777777778e-05,0.3625700793847081,0.3625700793847081,0.3625700793847081,0.3625700793847081,,,0.3625700793847081,0.3625700793847081,0.3625700793847081
FACOAL100p_f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,1.11111111111111e-05,,,,,,,,3.169925001442314,
FACOAL120p_f,5e-05,5e-05,5e-05,5e-05,0.0,0.0,5e-05,0.0,5e-05,3.33333333333333e-05,0.5849625007211576,0.5849625007211576,0.5849625007211576,0.5849625007211576,,,0.5849625007211576,,0.5849625007211576
FACOAL140p_b,5e-05,5e-05,5e-05,5e-05,0.0,0.0,5e-05,0.0001,5e-05,4.44444444444444e-05,0.1699250014423138,0.1699250014423138,0.1699250014423138,0.1699250014423138,,,0.1699250014423138,1.1699250014423137,0.1699250014423138
FACOAL140p_f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,1.11111111111111e-05,,,,,,,,3.169925001442314,
FACOAL141_b,5e-05,5e-05,5e-05,5e-05,0.0,0.0,5e-05,0.0,5e-05,3.33333333333333e-05,0.5849625007211576,0.5849625007211576,0.5849625007211576,0.5849625007211576,,,0.5849625007211576,,0.5849625007211576
FACOAL141_f,5e-05,5e-05,5e-05,5e-05,0.0,0.0,5e-05,0.0001,5e-05,4.44444444444444e-05,0.1699250014423138,0.1699250014423138,0.1699250014423138,0.1699250014423138,,,0.1699250014423138,1.1699250014423137,0.1699250014423138
FACOAL141p_b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,1.11111111111111e-05,,,,,,,,3.169925001442314,
FACOAL141p_f,0.0521112177841746,0.0119453886772474,0.0118596167858658,0.0077952710295815,0.0110109501461386,0.0095370400044903,0.0118262834069865,0.0,0.0516392834075811,0.018636116804674,1.4834926915280549,-0.6416474811455213,-0.6520438843751026,-1.257430188701342,-0.7591623119931915,-0.9664878039813204,-0.656104522287225,,1.4703677027740396
FACOAL160p_b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0124534788824835,0.0,0.0013837198758315,,,,,,,,3.169925001442312,
FACOAL160p_f,0.117012544711988,0.130556261465768,0.131492722448753,0.117986906782354,0.134409331315042,0.140219974481502,0.131492708478879,0.0,0.101657139403197,0.111647509898609,0.06771213219037729,0.2257205760825914,0.23603188007764073,0.07967569528273849,0.2676822253871091,0.3287408026567717,0.23603172680475518,,-0.13523953521325047
FACOAL161_b,0.117012544711988,0.130789594799101,0.131626055782086,0.117789650330406,0.134509331315042,0.140486641148169,0.131659375145546,0.131688431455655,0.140658940143402,0.130691173870155,-0.15949850616835184,0.0010860561068277634,0.010283390156535325,-0.14994893176842222,0.04154454722629077,0.10427123822991356,0.010648542763092947,0.010966900414990283,0.10603953873779158
FACOAL161_f,0.0,0.0,0.0,0.0494576936623475,0.0,0.0,0.0,0.131788431455655,0.0,0.0201384583464447,,,,1.2962417194116378,,,,2.710198583957604,
FACOAL161p_f,0.0,0.0,0.0,0.0491604372103994,0.0,0.0,0.0,0.0,0.0388018007402052,0.0097735819945116,,,,2.3305384379197283,,,,,1.9891642990165828
FACOAL181_f,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0,0.0001,8.88888888888889e-05,0.16992500144231207,0.16992500144231207,0.16992500144231207,0.16992500144231207,0.16992500144231207,0.16992500144231207,0.16992500144231207,,0.16992500144231207
FACOAL182_b,0.028926353974738,4.28862965605178e-05,0.0,0.0,0.0,-9.93268323420822e-08,4.28865882293579e-05,0.0001,0.0288931843755204,0.0064450456179867,2.166122014961181,-7.2315300221368926,,,,,-7.231520210430309,-6.010118664895588,2.164466739844344
FACOAL182_f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.88479784977267e-05,0.0,3.20533094419185e-06,,,,,,,,3.169925001442315,
FAO181p_odd,0.0001,0.0001,0.0,3.33333333333333e-05,0.0001,6.66666666666667e-05,0.0,-0.0,0.0001,5.55555555555556e-05,0.847996906554949,0.847996906554949,,-0.7369655941662085,0.847996906554949,0.2630344058337933,,,0.847996906554949
FAO182p_eveneven,0.0006176132851991,0.0009544183000167,0.0009210790499093,0.0005766281928745,0.0009210685571607,0.0008493984553375,0.0009210790457327,0.0001,0.0006176472537866,0.0007198813488908,-0.22105535452238842,0.40686256491290734,0.3555658376485171,-0.32011776489433114,0.3555494026611006,0.23868234447294612,0.35556583110666795,-2.8477591406204747,-0.22097600881158844
FAO182p_evenodd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000867728832388,0.0,9.64143147097841e-05,,,,,,,,3.169925001442218,
FAO182p_oddodd,0.00112464361711,0.0017000865934564,0.001566742690635,0.0009847628249596,0.0016667239468096,0.0014529380240238,0.0015667426831741,0.0,0.0011247042972327,0.001243038297489,-0.14440284071397275,0.4517374856161809,0.33389751659484407,-0.33602254003666904,0.4231444300763592,0.22510241932310776,0.3338975097246646,,-0.14432500223326203
FAO240p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015714400013242,0.0,0.0001746044445915,,,,,,,,3.169925001442955,
FAS120,0.028926353974738,4.28862965605178e-05,4.28865880238693e-05,0.0,0.0,-2.97690019443977e-07,4.28865882293579e-05,0.0,0.0288931843755204,0.0064387217236768,2.1675382857538374,-7.230113751344236,-7.2301039465502415,,,,-7.230103939637652,,2.1658830106370006
FAS120ACPm,0.028264294848698,0.0,0.0,0.0,0.0,0.0,0.0,2.88479784977267e-05,0.0282310883641161,0.0062804701323679,2.1700362413931256,,,,,,,-7.766258521108508,2.16834028560261
FAS140,7.65574291995465e-06,1.21442312245706e-05,1.21441437127099e-05,7.04955420849787e-06,1.21439885200432e-05,1.00979229220009e-05,1.21441436509357e-05,0.0,7.65624533127362e-06,9.00399694333182e-06,-0.2340231821269123,0.4316336927119136,0.4316232965509703,-0.3530335381009771,0.43160485991792735,0.1654210982332959,0.4316232892123438,,-0.23392850777022792
FAS140ACPm,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.13550690082046e-05,-0.0,1.26167433424496e-06,,,,,,,,3.1699250014423073,
FAS140COA,0.0516376719683728,0.0769672255420391,0.0769470531814536,0.0,0.0771971736298031,0.0788988003048193,0.0769470530465607,-0.0,0.051500145817824,0.0544550137212081,-0.0766409255831878,0.499179357767326,0.4988011918819031,,0.5034831427356299,0.5349384782516502,0.4988011893527703,,-0.08048836810696709
FAS141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0774459623956122,0.0,0.0086051069328458,,,,,,,,3.169925001442312,
FAS141ACPm,0.0001346134796758,0.000246869399032,0.0002135345269484,0.0001239546614994,0.000213531798144,0.0002442218113785,0.0002135345258622,0.0,0.0001346223137415,0.000169431390698,-0.33187830566101245,0.5430468279400067,0.33376817301705575,-0.45088866163457775,0.33374973638394173,0.5274908639790739,0.33376816567840484,,-0.3317836313042409
FAS160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001996599633942,0.0,2.21844403771405e-05,,,,,,,,3.1699250014418463,
FAS160COA,0.0001497623289797,0.0001789375029597,0.0001789369341326,0.0001458221023552,0.0001789359253802,6.56364989930056e-05,0.000178936933731,0.0,0.0001497655946532,0.0001363037579094,0.13584943785646938,0.39263045113709416,0.3926258649249973,0.09738406855647244,0.3926177317455942,-1.054255144323213,0.3926258616870613,,0.1358808964991674
FAS161,0.0001497623289797,0.0001789375029597,0.0001789369341326,0.0001458221023552,0.0001789359253802,6.56364989930056e-05,0.000178936933731,0.0001738079485533,0.0001497655946532,0.0001556157521931,-0.055313328608786835,0.20146768467183804,0.20146309845974086,-0.09377869790878406,0.20145496528033782,-1.2454179107884695,0.20146309522180486,0.1595059563110507,-0.05528186996608881
